geoname_id,continent_code,continent_name,country_iso_code,country_name,subdivision_iso_code,subdivision_name,city_name,metro_code,time_zone
5397603,NA,North America,US,United States,CA,California,South Gate,803,America/Los_Angeles
4702914,NA,North America,US,United States,TX,Texas,Kemp,623,America/Chicago
4689236,NA,North America,US,United States,TX,Texas,Emory,623,America/Chicago
4277241,NA,North America,US,United States,KS,Kansas,Pittsburg,603,America/Chicago
4402998,NA,North America,US,United States,MO,Missouri,Perryville,632,America/Chicago
4400427,NA,North America,US,United States,MO,Missouri,New Madrid,632,America/Chicago
4931107,NA,North America,US,United States,MA,Massachusetts,Town of Boxborough,506,America/New_York
4937276,NA,North America,US,United States,MA,Massachusetts,Franklin,506,America/New_York
4353911,NA,North America,US,United States,MD,Maryland,East New Market,512,America/New_York
4370366,NA,North America,US,United States,MD,Maryland,Stevensville,512,America/New_York
4264617,NA,North America,US,United States,IN,Indiana,Seymour,529,America/Indiana/Indianapolis
4919451,NA,North America,US,United States,IN,Indiana,Crown Point,602,America/Chicago
4917358,NA,North America,US,United States,IL,Illinois,Zion,602,America/Chicago
4898850,NA,North America,US,United States,IL,Illinois,La Grange Park,602,America/Chicago
5146491,NA,North America,US,United States,OH,Ohio,Barberton,510,America/New_York
4767723,NA,North America,US,United States,VA,Virginia,Kilmarnock,556,America/New_York
4402245,NA,North America,US,United States,MO,Missouri,Ozark,619,America/Chicago
4128894,NA,North America,US,United States,AR,Arkansas,Rogers,670,America/Chicago
4394487,NA,North America,US,United States,MO,Missouri,Lamar,603,America/Chicago
4110486,NA,North America,US,United States,AR,Arkansas,Fayetteville,670,America/Chicago
4405434,NA,North America,US,United States,MO,Missouri,Republic,619,America/Chicago
4393581,NA,North America,US,United States,MO,Missouri,Kimberling City,619,America/Chicago
4386332,NA,North America,US,United States,MO,Missouri,Fayette,604,America/Chicago
4235311,NA,North America,US,United States,IL,Illinois,Carterville,632,America/Chicago
5103159,NA,North America,US,United States,NJ,New Jersey,Red Bank,501,America/New_York
5100362,NA,North America,US,United States,NJ,New Jersey,Lebanon,501,America/New_York
5097844,NA,North America,US,United States,NJ,New Jersey,Farmingdale,501,America/New_York
5225455,NA,North America,US,United States,RI,Rhode Island,Wakefield,521,America/New_York
4963692,NA,North America,US,United States,ME,Maine,Ellsworth,537,America/New_York
5089578,NA,North America,US,United States,NH,New Hampshire,Milford,506,America/New_York
5702984,NA,North America,US,United States,NV,Nevada,Crescent Valley,770,America/Los_Angeles
5103580,NA,North America,US,United States,NJ,New Jersey,Rutherford,501,America/New_York
4502911,NA,North America,US,United States,NJ,New Jersey,Marlton,504,America/New_York
4500541,NA,North America,US,United States,NJ,New Jersey,Atco,504,America/New_York
4899581,NA,North America,US,United States,IL,Illinois,Lemont,602,America/Chicago
4893896,NA,North America,US,United States,IL,Illinois,Glenwood,602,America/Chicago
4560006,NA,North America,US,United States,PA,Pennsylvania,Newtown Square,504,America/New_York
4684875,NA,North America,US,United States,TX,Texas,Dale,635,America/Chicago
4263681,NA,North America,US,United States,IN,Indiana,Richmond,542,America/Indiana/Indianapolis
5151278,NA,North America,US,United States,OH,Ohio,Covington,542,America/New_York
4524446,NA,North America,US,United States,OH,Ohio,Shadyside,554,America/New_York
4815066,NA,North America,US,United States,WV,West Virginia,Mineral Wells,597,America/New_York
4908179,NA,North America,US,United States,IL,Illinois,Rosemont,602,America/Chicago
8449910,NA,North America,US,United States,IN,Indiana,La Porte,602,America/Chicago
4319518,NA,North America,US,United States,LA,Louisiana,Chalmette,622,America/Chicago
4321781,NA,North America,US,United States,LA,Louisiana,DeRidder,643,America/Chicago
5207152,NA,North America,US,United States,PA,Pennsylvania,Presto,508,America/New_York
5178195,NA,North America,US,United States,PA,Pennsylvania,Altoona,574,America/New_York
5280854,NA,North America,US,United States,WV,West Virginia,Wheeling,554,America/New_York
4815462,NA,North America,US,United States,WV,West Virginia,Moundsville,554,America/New_York
5280285,NA,North America,US,United States,WV,West Virginia,Follansbee,554,America/New_York
7259067,NA,North America,US,United States,NJ,New Jersey,Teaneck,501,America/New_York
4924093,NA,North America,US,United States,IN,Indiana,New Carlisle,588,America/Indiana/Indianapolis
4924104,NA,North America,US,United States,IN,Indiana,New Haven,509,America/Indiana/Indianapolis
4258953,NA,North America,US,United States,IN,Indiana,Hillsdale,581,America/Indiana/Indianapolis
4547139,NA,North America,US,United States,OK,Oklahoma,Oktaha,671,America/Chicago
4554548,NA,North America,US,United States,OK,Oklahoma,Wagoner,671,America/Chicago
4927042,NA,North America,US,United States,IN,Indiana,Syracuse,588,America/Indiana/Indianapolis
7258879,NA,North America,US,United States,NJ,New Jersey,Little Falls,501,America/New_York
4707295,NA,North America,US,United States,TX,Texas,Lockhart,635,America/Chicago
4686903,NA,North America,US,United States,TX,Texas,Dripping Springs,635,America/Chicago
4301087,NA,North America,US,United States,KY,Kentucky,Minnie,564,America/New_York
4313038,NA,North America,US,United States,KY,Kentucky,West Liberty,541,America/New_York
4307616,NA,North America,US,United States,KY,Kentucky,Sandy Hook,564,America/New_York
4312924,NA,North America,US,United States,KY,Kentucky,Wellington,541,America/New_York
4296229,NA,North America,US,United States,KY,Kentucky,Jenkins,531,America/New_York
4291236,NA,North America,US,United States,KY,Kentucky,Eolia,531,America/New_York
4305269,NA,North America,US,United States,KY,Kentucky,Printer,564,America/New_York
5363943,NA,North America,US,United States,CA,California,La Jolla,825,America/Los_Angeles
5059163,NA,North America,US,United States,ND,North Dakota,Fargo,724,America/Chicago
4912499,NA,North America,US,United States,IL,Illinois,Sterling,682,America/Chicago
4381643,NA,North America,US,United States,MO,Missouri,Clinton,616,America/Chicago
4713946,NA,North America,US,United States,TX,Texas,Needville,618,America/Chicago
4692883,NA,North America,US,United States,TX,Texas,Galveston,618,America/Chicago
4517586,NA,North America,US,United States,OH,Ohio,Marietta,597,America/New_York
4299275,NA,North America,US,United States,KY,Kentucky,Louisa,564,America/New_York
4304232,NA,North America,US,United States,KY,Kentucky,Pikeville,564,America/New_York
5000473,NA,North America,US,United States,MI,Michigan,Macomb,505,America/Detroit
5003514,NA,North America,US,United States,MI,Michigan,Niles,588,America/Detroit
4557084,NA,North America,US,United States,PA,Pennsylvania,Chadds Ford,504,America/New_York
4164343,NA,North America,US,United States,FL,Florida,Midway,530,America/New_York
4661331,NA,North America,US,United States,TN,Tennessee,Sweetwater,557,America/New_York
4830687,NA,North America,US,United States,AL,Alabama,Ashland,630,America/Chicago
4454761,NA,North America,US,United States,NC,North Carolina,Belhaven,545,America/New_York
4824597,NA,North America,US,United States,WV,West Virginia,Thomas,598,America/New_York
5177568,NA,North America,US,United States,OH,Ohio,Youngstown,536,America/New_York
4289232,NA,North America,US,United States,KY,Kentucky,Cumberland,557,America/New_York
4123830,NA,North America,US,United States,AR,Arkansas,Newport,693,America/Chicago
4291740,NA,North America,US,United States,KY,Kentucky,Fisherville,529,America/Kentucky/Louisville
5781061,NA,North America,US,United States,UT,Utah,Sandy City,770,America/Denver
4893886,NA,North America,US,United States,IL,Illinois,Glenview,602,America/Chicago
4425369,NA,North America,US,United States,MS,Mississippi,Ecru,673,America/Chicago
4250033,NA,North America,US,United States,IL,Illinois,Sidell,648,America/Chicago
4248106,NA,North America,US,United States,IL,Illinois,Ridge Farm,648,America/Chicago
5095409,NA,North America,US,United States,NJ,New Jersey,Basking Ridge,501,America/New_York
4207226,NA,North America,US,United States,GA,Georgia,Mableton,524,America/New_York
4076771,NA,North America,US,United States,AL,Alabama,Montevallo,630,America/Chicago
4065965,NA,North America,US,United States,AL,Alabama,Hamilton,630,America/Chicago
4066335,NA,North America,US,United States,AL,Alabama,Harpersville,630,America/Chicago
5332698,NA,North America,US,United States,CA,California,Calexico,771,America/Los_Angeles
5284756,NA,North America,US,United States,CA,California,Fillmore,803,America/Los_Angeles
5346646,NA,North America,US,United States,CA,California,Encinitas,825,America/Los_Angeles
4679667,NA,North America,US,United States,TX,Texas,Cedar Creek,635,America/Chicago
4438121,NA,North America,US,United States,MS,Mississippi,New Albany,673,America/Chicago
4191294,NA,North America,US,United States,GA,Georgia,Demorest,524,America/New_York
4186955,NA,North America,US,United States,GA,Georgia,Cedartown,524,America/New_York
4206547,NA,North America,US,United States,GA,Georgia,Loganville,524,America/New_York
4273680,NA,North America,US,United States,KS,Kansas,Junction City,605,America/Chicago
5057562,NA,North America,US,United States,MO,Missouri,Trenton,616,America/Chicago
4379644,NA,North America,US,United States,MO,Missouri,Cameron,616,America/Chicago
4687579,NA,North America,US,United States,TX,Texas,Eagle Lake,618,America/Chicago
4362658,NA,North America,US,United States,MD,Maryland,Monkton,512,America/New_York
4357279,NA,North America,US,United States,MD,Maryland,Hampstead,512,America/New_York
4353962,NA,North America,US,United States,MD,Maryland,Easton,512,America/New_York
4364946,NA,North America,US,United States,MD,Maryland,Parkville,512,America/New_York
4351184,NA,North America,US,United States,MD,Maryland,Chesapeake Beach,511,America/New_York
4894465,NA,North America,US,United States,IL,Illinois,Grayslake,602,America/Chicago
5256597,NA,North America,US,United States,WI,Wisconsin,Holcombe,702,America/Chicago
5016884,NA,North America,US,United States,MN,Minnesota,Austin,611,America/Chicago
4699347,NA,North America,US,United States,TX,Texas,Huffman,618,America/Chicago
4700731,NA,North America,US,United States,TX,Texas,Jasper,692,America/Chicago
4267733,NA,North America,US,United States,KS,Kansas,Atchison,616,America/Chicago
4891431,NA,North America,US,United States,IL,Illinois,Evergreen Park,602,America/Chicago
5176490,NA,North America,US,United States,OH,Ohio,Westfield Center,510,America/New_York
5150851,NA,North America,US,United States,OH,Ohio,Columbiana,536,America/New_York
5164500,NA,North America,US,United States,OH,Ohio,Newcomerstown,510,America/New_York
4996017,NA,North America,US,United States,MI,Michigan,Highland Park,505,America/Detroit
5165755,NA,North America,US,United States,OH,Ohio,Orrville,510,America/New_York
4180564,NA,North America,US,United States,GA,Georgia,Austell,524,America/New_York
4829293,NA,North America,US,United States,VA,Virginia,Millboro,573,America/New_York
4914738,NA,North America,US,United States,IL,Illinois,Vernon Hills,602,America/Chicago
4111382,NA,North America,US,United States,AR,Arkansas,Forrest City,640,America/Chicago
4100984,NA,North America,US,United States,AR,Arkansas,Beebe,693,America/Chicago
4439869,NA,North America,US,United States,MS,Mississippi,Olive Branch,640,America/Chicago
4663205,NA,North America,US,United States,TN,Tennessee,Trenton,640,America/Chicago
5151613,NA,North America,US,United States,OH,Ohio,Cuyahoga Falls,510,America/New_York
4846519,NA,North America,US,United States,IA,Iowa,Albert City,624,America/Chicago
4902065,NA,North America,US,United States,IL,Illinois,Metamora,675,America/Chicago
4291255,NA,North America,US,United States,KY,Kentucky,Erlanger,515,America/New_York
4649251,NA,North America,US,United States,TN,Tennessee,Pigeon Forge,557,America/New_York
4302529,NA,North America,US,United States,KY,Kentucky,Newport,515,America/New_York
4951357,NA,North America,US,United States,MA,Massachusetts,South Deerfield,543,America/New_York
4839768,NA,North America,US,United States,CT,Connecticut,North Windham,533,America/New_York
4834089,NA,North America,US,United States,CT,Connecticut,Essex,533,America/New_York
4845984,NA,North America,US,United States,CT,Connecticut,Wolcott,533,America/New_York
4743079,NA,North America,US,United States,TX,Texas,Woodville,692,America/Chicago
4726828,NA,North America,US,United States,TX,Texas,Sandy,635,America/Chicago
5178027,NA,North America,US,United States,PA,Pennsylvania,Aliquippa,508,America/New_York
4832121,NA,North America,US,United States,CT,Connecticut,Cromwell,533,America/New_York
4844602,NA,North America,US,United States,CT,Connecticut,Uncasville,533,America/New_York
4845926,NA,North America,US,United States,CT,Connecticut,Windsor Locks,533,America/New_York
4575061,NA,North America,US,United States,SC,South Carolina,Clover,517,America/New_York
4752060,NA,North America,US,United States,VA,Virginia,Chatham,573,America/New_York
4456121,NA,North America,US,United States,NC,North Carolina,Black Mountain,567,America/New_York
4305974,NA,North America,US,United States,KY,Kentucky,Richmond,541,America/New_York
4303436,NA,North America,US,United States,KY,Kentucky,Owensboro,649,America/Chicago
4294195,NA,North America,US,United States,KY,Kentucky,Hartford,649,America/Chicago
5368233,NA,North America,US,United States,CA,California,Loomis,862,America/Los_Angeles
4283133,NA,North America,US,United States,KY,Kentucky,Bardstown,529,America/New_York
